bank_account_key,start_date,end_date,cash_change,ending_balance,calc_balance,period_status
2208Chase,2/1/21,2/28/21,"6,545","10,843.10",10843.1,closed
2224Heatherton,2/1/21,2/28/21,"1,066","7,002.41",7002.41,closed
2417Garden,2/1/21,2/28/21,"8,295","12,199.36",12199.36,closed
4909Jamesway,2/1/21,2/28/21,"3,478","8,998.27",8998.27,closed
4920Brianhill,2/1/21,2/28/21,"2,175","6,029.01",6029.01,closed
6401Basswood,2/1/21,2/28/21,"2,190","10,149.12",10149.12,closed
711Parks,2/1/21,2/28/21,886,"8,605.69",8605.69,closed
7417Canoga,2/1/21,2/28/21,816,"2,240.02",2240.02,closed
8604Wagon,2/1/21,2/28/21,751,"5,523.49",5523.49,closed
874Wintergreen,2/1/21,2/28/21,458,"2,493.61",2493.61,closed
Common,2/1/21,2/28/21,"3,552","8,900.84",8900.84,closed
PagodaSecurity,2/1/21,2/28/21,0,"17,017.13",17017.13,closed
Partnership,2/1/21,2/28/21,"-344,717","180,473.68",180473.68,closed
104Meadow,3/1/21,3/31/21,790,"4,178.40",4178.4,closed
108Meadow,3/1/21,3/31/21,"-3,397","4,075.20",4075.2,closed
108Pagoda,3/1/21,3/31/21,"-4,872","3,413.73",3413.73,closed
1117Brewer,3/1/21,3/31/21,909,"6,634.41",6634.41,closed
114Sidney,3/1/21,3/31/21,-641,"2,334.33",2334.33,closed
116Meadow,3/1/21,3/31/21,"1,325","9,515.03",9515.03,closed
116MeadowSavings,3/1/21,3/31/21,150,"4,104.11",4104.11,closed
1316Rosemon,3/1/21,3/31/21,"1,700","20,683.18",20683.18,closed
1342Newton,3/1/21,3/31/21,-638,"9,633.07",9633.07,closed
1905Morning,3/1/21,3/31/21,794,"8,571.03",8571.03,closed
2208Chase,3/1/21,3/31/21,"1,341","12,184.28",12184.28,closed
2224Heatherton,3/1/21,3/31/21,"-1,754","5,248.41",5248.41,closed
2417Garden,3/1/21,3/31/21,"-1,737","10,461.96",10461.96,closed
4909Jamesway,3/1/21,3/31/21,"3,345","12,343.20",12343.2,closed
4920Brianhill,3/1/21,3/31/21,"5,350","11,379.01",11379.01,closed
6401Basswood,3/1/21,3/31/21,"-2,063","8,085.93",8085.93,closed
711Parks,3/1/21,3/31/21,886,"9,491.74",9491.74,closed
7417Canoga,3/1/21,3/31/21,"1,749","3,989.13",3989.13,closed
8604Wagon,3/1/21,3/31/21,751,"6,274.70",6274.7,closed
874Wintergreen,3/1/21,3/31/21,458,"2,951.91",2951.91,closed
Common,3/1/21,3/31/21,"-5,336","3,564.98",3564.98,closed
PagodaSecurity,3/1/21,3/31/21,0,"17,017.27",17017.27,closed
Partnership,3/1/21,3/31/21,"94,580","275,053.75",275053.75,closed
104Meadow,4/1/21,4/30/21,790,"4,968.20",4968.2,closed
108Meadow,4/1/21,4/30/21,"4,998","9,073.46",9073.46,closed
108Pagoda,4/1/21,4/30/21,"6,354","9,767.51",9767.51,closed
1117Brewer,4/1/21,4/30/21,909,"7,542.93",7542.93,closed
114Sidney,4/1/21,4/30/21,"3,087","5,421.61",5421.61,closed
116Meadow,4/1/21,4/30/21,413,"9,927.99",9927.99,closed
116MeadowSavings,4/1/21,4/30/21,150,"4,254.14",4254.14,closed
1316Rosemon,4/1/21,4/30/21,-44,"20,639.60",20639.6,closed
1342Newton,4/1/21,4/30/21,"1,012","10,644.69",10644.69,closed
1905Morning,4/1/21,4/30/21,609,"9,179.72",9179.72,closed
2208Chase,4/1/21,4/30/21,"-6,328","5,856.23",5856.23,closed
2224Heatherton,4/1/21,4/30/21,"77,502","82,750.71",82750.71,closed
2417Garden,4/1/21,4/30/21,"50,318","60,780.45",60780.45,closed
4909Jamesway,4/1/21,4/30/21,"1,768","14,110.73",14110.73,closed
4920Brianhill,4/1/21,4/30/21,"-7,019","4,360.28",4360.28,closed
6401Basswood,4/1/21,4/30/21,"-2,294","5,791.83",5791.83,closed
711Parks,4/1/21,4/30/21,886,"10,377.79",10377.79,closed
7417Canoga,4/1/21,4/30/21,345,"4,334.30",4334.3,closed
8604Wagon,4/1/21,4/30/21,549,"6,823.92",6823.92,closed
874Wintergreen,4/1/21,4/30/21,-549,"2,403.21",2403.21,closed
Common,4/1/21,4/30/21,"4,521","8,085.56",8085.56,closed
MeadowSecurity,4/1/21,4/30/21,"-1,510","3,040.00",3040,closed
PagodaSecurity,4/1/21,4/30/21,"-5,090","11,927.39",11927.39,closed
Partnership,4/1/21,4/30/21,"-58,996","216,057.94",216057.94,closed
104Meadow,5/1/21,5/31/21,795,"5,763.00",5763,closed
108Meadow,5/1/21,5/31/21,"-3,164","5,909.83",5909.83,closed
108Pagoda,5/1/21,5/31/21,217,"9,984.67",9984.67,closed
1117Brewer,5/1/21,5/31/21,909,"8,451.45",8451.45,closed
114Sidney,5/1/21,5/31/21,-999,"4,422.71",4422.71,closed
116Meadow,5/1/21,5/31/21,869,"10,796.97",10796.97,closed
116MeadowSavings,5/1/21,5/31/21,150,"4,404.18",4404.18,closed
1316Rosemon,5/1/21,5/31/21,"1,649","22,288.73",22288.73,closed
1342Newton,5/1/21,5/31/21,"1,057","11,701.31",11701.31,closed
1905Morning,5/1/21,5/31/21,329,"9,509.08",9509.08,closed
2208Chase,5/1/21,5/31/21,"1,125","6,981.29",6981.29,closed
2224Heatherton,5/1/21,5/31/21,"1,900","84,650.71",84650.71,closed
2417Garden,5/1/21,5/31/21,"-48,098","12,682.85",12682.85,closed
4909Jamesway,5/1/21,5/31/21,"3,815","17,925.55",17925.55,closed
4920Brianhill,5/1/21,5/31/21,"5,277","9,637.22",9637.22,closed
6401Basswood,5/1/21,5/31/21,"1,357","7,149.04",7149.04,closed
711Parks,5/1/21,5/31/21,"3,431","13,808.84",13808.84,closed
7417Canoga,5/1/21,5/31/21,"2,204","6,538.68",6538.68,closed
8604Wagon,5/1/21,5/31/21,871,"7,695.13",7695.13,closed
874Wintergreen,5/1/21,5/31/21,458,"2,861.51",2861.51,closed
Common,5/1/21,5/31/21,"5,928","14,013.16",14013.16,closed
PagodaSecurity,5/1/21,5/31/21,0,"11,927.49",11927.49,closed
Partnership,5/1/21,5/31/21,4,"216,061.56",216061.56,closed
104Meadow,6/1/21,6/30/21,790,"6,552.80",6552.8,closed
108Meadow,6/1/21,6/30/21,"4,462","10,371.86",10371.86,closed
108Pagoda,6/1/21,6/30/21,"1,369","11,353.57",11353.57,closed
1117Brewer,6/1/21,6/30/21,-50,"8,400.97",8400.97,closed
114Sidney,6/1/21,6/30/21,378,"4,800.79",4800.79,closed
116Meadow,6/1/21,6/30/21,869,"11,665.95",11665.95,closed
116MeadowSavings,6/1/21,6/30/21,150,"4,554.22",4554.22,closed
1316Rosemon,6/1/21,6/30/21,"3,150","25,438.86",25438.86,closed
1342Newton,6/1/21,6/30/21,"1,057","12,757.93",12757.93,closed
1905Morning,6/1/21,6/30/21,"5,055","14,564.04",14564.04,closed
2208Chase,6/1/21,6/30/21,"1,637","8,618.74",8618.74,closed
2224Heatherton,6/1/21,6/30/21,"-20,223","64,427.71",64427.71,closed
2417Garden,6/1/21,6/30/21,"1,775","14,457.97",14457.97,closed
4909Jamesway,6/1/21,6/30/21,"9,439","27,364.25",27364.25,closed
4920Brianhill,6/1/21,6/30/21,"3,675","13,312.22",13312.22,closed
6401Basswood,6/1/21,6/30/21,-164,"6,984.99",6984.99,closed
711Parks,6/1/21,6/30/21,"-1,784","12,024.89",12024.89,closed
7417Canoga,6/1/21,6/30/21,"1,735","8,273.70",8273.7,closed
8604Wagon,6/1/21,6/30/21,781,"8,476.34",8476.34,closed
874Wintergreen,6/1/21,6/30/21,458,"3,319.81",3319.81,closed
Common,6/1/21,6/30/21,"-8,961","5,051.96",5051.96,closed
PagodaSecurity,6/1/21,6/30/21,0,"11,927.59",11927.59,closed
Partnership,6/1/21,6/30/21,4,"216,065.11",216065.11,closed
104Meadow,7/1/21,7/31/21,790,"7,342.60",7342.6,closed
108Meadow,7/1/21,7/31/21,-948,"9,423.64",9423.64,closed
108Pagoda,7/1/21,7/31/21,-231,"11,122.60",11122.6,closed
1117Brewer,7/1/21,7/31/21,909,"9,309.49",9309.49,closed
114Sidney,7/1/21,7/31/21,799,"5,600.16",5600.16,closed
116Meadow,7/1/21,7/31/21,-429,"11,236.93",11236.93,closed
116MeadowSavings,7/1/21,7/31/21,150,"4,704.26",4704.26,closed
1316Rosemon,7/1/21,7/31/21,"1,679","27,117.44",27117.44,closed
1342Newton,7/1/21,7/31/21,"1,057","13,814.55",13814.55,closed
1905Morning,7/1/21,7/31/21,"-5,012","9,551.65",9551.65,closed
2208Chase,7/1/21,7/31/21,59,"8,677.38",8677.38,closed
2417Garden,7/1/21,7/31/21,"-10,789","3,668.91",3668.91,closed
4909Jamesway,7/1/21,7/31/21,"-1,143","26,221.16",26221.16,closed
4920Brianhill,7/1/21,7/31/21,717,"14,029.16",14029.16,closed
6401Basswood,7/1/21,7/31/21,-602,"6,382.68",6382.68,closed
711Parks,7/1/21,7/31/21,886,"12,910.94",12910.94,closed
7417Canoga,7/1/21,7/31/21,"1,733","10,006.78",10006.78,closed
8604Wagon,7/1/21,7/31/21,781,"9,257.55",9257.55,closed
874Wintergreen,7/1/21,7/31/21,333,"3,653.11",3653.11,closed
Common,7/1/21,7/31/21,"-1,947","3,104.86",3104.86,closed
MeadowSecurity,7/1/21,7/31/21,"2,725","5,765.00",5765,closed
PagodaSecurity,7/1/21,7/31/21,0,"11,927.69",11927.69,closed
Partnership,7/1/21,7/31/21,"350,847","566,911.64",566911.64,closed
104Meadow,8/1/21,8/31/21,890,"8,232.40",8232.4,closed
108Meadow,8/1/21,8/31/21,621,"10,044.71",10044.71,closed
108Pagoda,8/1/21,8/31/21,15,"11,137.13",11137.13,closed
1117Brewer,8/1/21,8/31/21,909,"10,218.01",10218.01,closed
114Sidney,8/1/21,8/31/21,"-1,326","4,274.65",4274.65,closed
116Meadow,8/1/21,8/31/21,869,"12,105.91",12105.91,closed
116MeadowSavings,8/1/21,8/31/21,150,"4,854.30",4854.3,closed
1316Rosemon,8/1/21,8/31/21,204,"27,321.84",27321.84,closed
1342Newton,8/1/21,8/31/21,"1,057","14,871.17",14871.17,closed
1905Morning,8/1/21,8/31/21,599,"10,151.01",10151.01,closed
2208Chase,8/1/21,8/31/21,0,"8,677.45",8677.45,closed
2224Heatherton,8/1/21,8/31/21,0,"64,427.71",64427.71,closed
2417Garden,8/1/21,8/31/21,"-1,147","2,522.22",2522.22,closed
4909Jamesway,8/1/21,8/31/21,"1,584","27,805.41",27805.41,closed
4920Brianhill,8/1/21,8/31/21,"-3,113","10,916.10",10916.1,closed
6401Basswood,8/1/21,8/31/21,-136,"6,247.08",6247.08,closed
711Parks,8/1/21,8/31/21,986,"13,896.99",13896.99,closed
7417Canoga,8/1/21,8/31/21,"1,811","11,817.34",11817.34,closed
8604Wagon,8/1/21,8/31/21,781,"10,038.76",10038.76,closed
874Wintergreen,8/1/21,8/31/21,558,"4,211.41",4211.41,closed
Common,8/1/21,8/31/21,"4,168","7,272.63",7272.63,closed
Midway,8/1/21,8/31/21,"49,777",49776.78,49776.78,closed
PagodaSecurity,8/1/21,8/31/21,500,"12,427.79",12427.79,closed
Partnership,8/1/21,8/31/21,"-468,002","98,909.61",98909.61,closed
104Meadow,9/1/21,9/30/21,890,"9,122.20",9122.2,closed
108Meadow,9/1/21,9/30/21,871,"10,915.78",10915.78,closed
108Pagoda,9/1/21,9/30/21,797,"11,933.78",11933.78,closed
1117Brewer,9/1/21,9/30/21,"1,009","11,226.53",11226.53,closed
114Sidney,9/1/21,9/30/21,"-2,788","1,486.76",1486.76,closed
116Meadow,9/1/21,9/30/21,969,"13,074.89",13074.89,closed
116MeadowSavings,9/1/21,9/30/21,150,"5,004.34",5004.34,closed
1316Rosemon,9/1/21,9/30/21,"2,768","30,090.25",30090.25,closed
1342Newton,9/1/21,9/30/21,"1,157","16,027.79",16027.79,closed
1905Morning,9/1/21,9/30/21,719,"10,869.82",10869.82,closed
2208Chase,9/1/21,9/30/21,-27,"8,650.76",8650.76,closed
2417Garden,9/1/21,9/30/21,"-2,091",431.49,431.49,closed
4909Jamesway,9/1/21,9/30/21,"1,390","29,195.64",29195.64,closed
4920Brianhill,9/1/21,9/30/21,"6,962","17,878.04",17878.04,closed
6401Basswood,9/1/21,9/30/21,"-4,701","1,545.77",1545.77,closed
711Parks,9/1/21,9/30/21,986,"14,883.04",14883.04,closed
7417Canoga,9/1/21,9/30/21,"1,306","13,123.14",13123.14,closed
8604Wagon,9/1/21,9/30/21,679,"10,717.98",10717.98,closed
874Wintergreen,9/1/21,9/30/21,558,"4,769.71",4769.71,closed
Common,9/1/21,9/30/21,"-4,114","3,158.18",3158.18,closed
MeadowSecurity,9/1/21,9/30/21,"1,800","7,565.00",7565,closed
Midway,9/1/21,9/30/21,"2,462","52,239.26",52239.26,closed
PagodaSecurity,9/1/21,9/30/21,0,"12,427.90",12427.9,closed
Partnership,9/1/21,9/30/21,"-4,998","93,911.17",93911.17,closed
104Meadow,10/1/21,10/31/21,890,"10,012.00",10012,closed
108Meadow,10/1/21,10/31/21,212,"11,128.07",11128.07,closed
108Pagoda,10/1/21,10/31/21,-791,"11,142.81",11142.81,closed
1117Brewer,10/1/21,10/31/21,-786,"10,440.05",10440.05,closed
114Sidney,10/1/21,10/31/21,"1,193","2,680.02",2680.02,closed
116Meadow,10/1/21,10/31/21,-681,"12,393.87",12393.87,closed
116MeadowSavings,10/1/21,10/31/21,150,"5,154.38",5154.38,closed
1316Rosemon,10/1/21,10/31/21,"-2,194","27,896.66",27896.66,closed
1342Newton,10/1/21,10/31/21,-638,"15,389.41",15389.41,closed
1905Morning,10/1/21,10/31/21,219,"11,089.18",11089.18,closed
2208Chase,10/1/21,10/31/21,-80,"8,570.84",8570.84,closed
2417Garden,10/1/21,10/31/21,"6,399","6,830.54",6830.54,closed
4909Jamesway,10/1/21,10/31/21,"3,537","32,732.39",32732.39,closed
4920Brianhill,10/1/21,10/31/21,"-1,423","16,454.98",16454.98,closed
6401Basswood,10/1/21,10/31/21,"4,578","6,124.18",6124.18,closed
711Parks,10/1/21,10/31/21,986,"15,869.09",15869.09,closed
7417Canoga,10/1/21,10/31/21,"1,518","14,641.32",14641.32,closed
8604Wagon,10/1/21,10/31/21,931,"11,649.19",11649.19,closed
874Wintergreen,10/1/21,10/31/21,"-1,137","3,633.01",3633.01,closed
Common,10/1/21,10/31/21,"5,611","8,769.42",8769.42,closed
Midway,10/1/21,10/31/21,"-3,427","48,811.79",48811.79,closed
PagodaSecurity,10/1/21,10/31/21,0,"12,428.00",12428,closed
Partnership,10/1/21,10/31/21,"-3,998","89,912.70",89912.7,closed
104Meadow,11/1/21,11/30/21,890,"10,901.80",10901.8,closed
108Meadow,11/1/21,11/30/21,18,"11,145.85",11145.85,closed
108Pagoda,11/1/21,11/30/21,998,"12,140.84",12140.84,closed
1117Brewer,11/1/21,11/30/21,"1,009","11,448.57",11448.57,closed
114Sidney,11/1/21,11/30/21,-716,"1,963.63",1963.63,closed
116Meadow,11/1/21,11/30/21,969,"13,362.85",13362.85,closed
116MeadowSavings,11/1/21,11/30/21,150,"5,304.42",5304.42,closed
1316Rosemon,11/1/21,11/30/21,"1,893","29,790.07",29790.07,closed
1342Newton,11/1/21,11/30/21,"2,952","18,341.03",18341.03,closed
1905Morning,11/1/21,11/30/21,"3,970","15,058.85",15058.85,closed
2208Chase,11/1/21,11/30/21,0,"8,570.91",8570.91,closed
2417Garden,11/1/21,11/30/21,"-4,498","2,332.84",2332.84,closed
4909Jamesway,11/1/21,11/30/21,"5,211","37,943.25",37943.25,closed
4920Brianhill,11/1/21,11/30/21,"2,272","18,726.92",18726.92,closed
6401Basswood,11/1/21,11/30/21,"2,920","9,044.60",9044.6,closed
711Parks,11/1/21,11/30/21,986,"16,855.14",16855.14,closed
7417Canoga,11/1/21,11/30/21,656,"15,296.94",15296.94,closed
8604Wagon,11/1/21,11/30/21,-919,"10,730.40",10730.4,closed
874Wintergreen,11/1/21,11/30/21,"6,394","10,026.66",10026.66,closed
Common,11/1/21,11/30/21,"-8,449",320.13,320.13,closed
Midway,11/1/21,11/30/21,"1,105","49,917.01",49917.01,closed
PagodaSecurity,11/1/21,11/30/21,0,"12,428.10",12428.1,closed
Partnership,11/1/21,11/30/21,1,"89,914.18",89914.18,closed
104Meadow,12/1/21,12/31/21,"-7,852","3,049.49",3049.49,closed
108Meadow,12/1/21,12/31/21,"-7,592","3,553.71",3553.71,closed
108Pagoda,12/1/21,12/31/21,"-8,249","3,892.21",3892.21,closed
1117Brewer,12/1/21,12/31/21,"-7,930","3,518.62",3518.62,closed
114Sidney,12/1/21,12/31/21,109,"2,072.70",2072.7,closed
116Meadow,12/1/21,12/31/21,"-10,191","3,171.72",3171.72,closed
116MeadowSavings,12/1/21,12/31/21,"-3,850","1,454.47",1454.47,closed
1316Rosemon,12/1/21,12/31/21,"-19,644","10,145.72",10145.72,closed
1342Newton,12/1/21,12/31/21,"-14,801","3,539.75",3539.75,closed
1905Morning,12/1/21,12/31/21,"-11,101","3,958.34",3958.34,closed
2208Chase,12/1/21,12/31/21,0,"8,570.98",8570.98,closed
2224Heatherton,12/1/21,12/31/21,"7,588","72,015.91",72015.91,closed
2417Garden,12/1/21,12/31/21,599,"2,932.00",2932,closed
4909Jamesway,12/1/21,12/31/21,"-33,212","4,731.27",4731.27,closed
4920Brianhill,12/1/21,12/31/21,"-14,313","4,413.92",4413.92,closed
6401Basswood,12/1/21,12/31/21,"-8,942",103.05,103.05,closed
711Parks,12/1/21,12/31/21,"-10,627","6,228.41",6228.41,closed
7417Canoga,12/1/21,12/31/21,"-11,022","4,274.48",4274.48,closed
8604Wagon,12/1/21,12/31/21,"-8,031","2,699.34",2699.34,closed
874Wintergreen,12/1/21,12/31/21,"-6,894","3,132.72",3132.72,closed
Common,12/1/21,12/31/21,"3,523","3,842.75",3842.75,closed
Midway,12/1/21,12/31/21,"-21,833","28,083.81",28083.81,closed
PagodaSecurity,12/1/21,12/31/21,"8,000","20,428.21",20428.21,closed
Partnership,12/1/21,12/31/21,"86,002","175,915.69",175915.69,closed
TrustAccount,12/1/21,12/31/21,"5,300",5300,5300,closed
TrustChase,12/1/21,12/31/21,200,200,200,closed
104Meadow,1/1/22,1/31/22,619,"3,668.29",3668.29,closed
108Meadow,1/1/22,1/31/22,871,"4,424.78",4424.78,closed
108Pagoda,1/1/22,1/31/22,725,"4,617.24",4617.24,closed
1117Brewer,1/1/22,1/31/22,"2,804","6,322.14",6322.14,closed
114Sidney,1/1/22,1/31/22,"3,582","5,654.69",5654.69,closed
116Meadow,1/1/22,1/31/22,969,"4,140.70",4140.7,closed
116MeadowSavings,1/1/22,1/31/22,150,"1,604.48",1604.48,closed
1316Rosemon,1/1/22,1/31/22,"1,893","12,039.13",12039.13,closed
1342Newton,1/1/22,1/31/22,-638,"2,901.37",2901.37,closed
1905Morning,1/1/22,1/31/22,"1,244","5,202.03",5202.03,closed
2208Chase,1/1/22,1/31/22,0,"8,571.05",8571.05,closed
2417Garden,1/1/22,1/31/22,"2,572","5,504.30",5504.3,closed
4909Jamesway,1/1/22,1/31/22,"8,839","13,570.36",13570.36,closed
4920Brianhill,1/1/22,1/31/22,"2,617","7,030.86",7030.86,closed
6401Basswood,1/1/22,1/31/22,"6,647","6,749.95",6749.95,closed
711Parks,1/1/22,1/31/22,-809,"5,419.46",5419.46,closed
7417Canoga,1/1/22,1/31/22,"2,992","7,266.14",7266.14,closed
8604Wagon,1/1/22,1/31/22,931,"3,630.55",3630.55,closed
874Wintergreen,1/1/22,1/31/22,926,"4,058.71",4058.71,closed
Common,1/1/22,1/31/22,"-2,892",950.75,950.75,closed
Midway,1/1/22,1/31/22,"3,813","31,897.25",31897.25,closed
PagodaSecurity,1/1/22,1/31/22,0,"20,428.38",20428.38,closed
Partnership,1/1/22,1/31/22,3,"175,918.68",175918.68,closed
TrustAccount,1/1/22,1/31/22,900,"6,200.00",6200,closed
TrustChase,1/1/22,1/31/22,"2,200","2,400.00",2400,closed
104Meadow,2/1/22,2/28/22,325,"3,993.09",3993.09,closed
108Meadow,2/1/22,2/28/22,871,"5,295.85",5295.85,closed
108Pagoda,2/1/22,2/28/22,948,"5,565.27",5565.27,closed
1117Brewer,2/1/22,2/28/22,589,"6,910.66",6910.66,closed
114Sidney,2/1/22,2/28/22,491,"6,145.90",6145.9,closed
116Meadow,2/1/22,2/28/22,969,"5,109.68",5109.68,closed
116MeadowSavings,2/1/22,2/28/22,150,"1,754.49",1754.49,closed
1316Rosemon,2/1/22,2/28/22,"1,316","13,355.04",13355.04,closed
1342Newton,2/1/22,2/28/22,"1,157","4,057.99",4057.99,closed
1905Morning,2/1/22,2/28/22,-906,"4,295.72",4295.72,closed
2208Chase,2/1/22,2/28/22,0,"8,571.12",8571.12,closed
2417Garden,2/1/22,2/28/22,"1,128","6,632.56",6632.56,closed
4909Jamesway,2/1/22,2/28/22,"1,976","15,546.75",15546.75,closed
4920Brianhill,2/1/22,2/28/22,"2,143","9,173.87",9173.87,closed
6401Basswood,2/1/22,2/28/22,"5,856","12,605.63",12605.63,closed
711Parks,2/1/22,2/28/22,-809,"4,610.51",4610.51,closed
7417Canoga,2/1/22,2/28/22,-133,"7,133.59",7133.59,closed
8604Wagon,2/1/22,2/28/22,931,"4,561.76",4561.76,closed
874Wintergreen,2/1/22,2/28/22,-258,"3,800.70",3800.7,closed
Common,2/1/22,2/28/22,245,"1,195.68",1195.68,closed
Midway,2/1/22,2/28/22,"41,862","73,759.50",73759.5,closed
PagodaSecurity,2/1/22,2/28/22,0,"20,428.54",20428.54,closed
Partnership,2/1/22,2/28/22,"-4,997","170,921.32",170921.32,closed
TrustAccount,2/1/22,2/28/22,"1,050","7,250.00",7250,closed
104Meadow,3/1/22,3/31/22,915,"4,907.89",4907.89,closed
108Meadow,3/1/22,3/31/22,871,"6,166.92",6166.92,closed
108Pagoda,3/1/22,3/31/22,943,"6,508.30",6508.3,closed
1117Brewer,3/1/22,3/31/22,"1,009","7,919.18",7919.18,closed
114Sidney,3/1/22,3/31/22,-5,"6,140.56",6140.56,closed
116Meadow,3/1/22,3/31/22,969,"6,078.66",6078.66,closed
116MeadowSavings,3/1/22,3/31/22,150,"1,904.51",1904.51,closed
1316Rosemon,3/1/22,3/31/22,"1,893","15,248.45",15248.45,closed
1342Newton,3/1/22,3/31/22,"1,153","5,211.28",5211.28,closed
1905Morning,3/1/22,3/31/22,"1,257","5,552.41",5552.41,closed
2208Chase,3/1/22,3/31/22,0,"8,571.19",8571.19,closed
2224Heatherton,3/1/22,3/31/22,"-14,244","57,772.16",57772.16,closed
2417Garden,3/1/22,3/31/22,"1,275","7,907.39",7907.39,closed
4909Jamesway,3/1/22,3/31/22,"-2,081","13,465.50",13465.5,closed
4920Brianhill,3/1/22,3/31/22,"1,429","10,603.31",10603.31,closed
6401Basswood,3/1/22,3/31/22,"7,581","20,186.77",20186.77,closed
711Parks,3/1/22,3/31/22,-809,"3,801.56",3801.56,closed
7417Canoga,3/1/22,3/31/22,-980,"6,153.84",6153.84,closed
8604Wagon,3/1/22,3/31/22,981,"5,542.97",5542.97,closed
874Wintergreen,3/1/22,3/31/22,526,"4,326.69",4326.69,closed
Common,3/1/22,3/31/22,"-2,828","-1,632.32",-1632.32,closed
Midway,3/1/22,3/31/22,"8,557","82,316.35",82316.35,closed
PagodaSecurity,3/1/22,3/31/22,0,"20,428.71",20428.71,closed
Partnership,3/1/22,3/31/22,3,"170,924.23",170924.23,closed
104Meadow,4/1/22,4/30/22,-805,"4,102.69",4102.69,closed
108Meadow,4/1/22,4/30/22,-824,"5,342.99",5342.99,closed
108Pagoda,4/1/22,4/30/22,"-1,477","5,031.16",5031.16,closed
1117Brewer,4/1/22,4/30/22,-786,"7,132.70",7132.7,closed
114Sidney,4/1/22,4/30/22,-204,"5,936.48",5936.48,closed
116Meadow,4/1/22,4/30/22,-881,"5,197.64",5197.64,closed
116MeadowSavings,4/1/22,4/30/22,150,"2,054.53",2054.53,closed
1316Rosemon,4/1/22,4/30/22,"-1,297","13,951.86",13951.86,closed
1342Newton,4/1/22,4/30/22,"2,948","8,159.57",8159.57,closed
1905Morning,4/1/22,4/30/22,"-1,091","4,461.10",4461.1,closed
2208Chase,4/1/22,4/30/22,0,"8,571.26",8571.26,closed
2224Heatherton,4/1/22,4/30/22,"-2,219","55,553.16",55553.16,closed
2417Garden,4/1/22,4/30/22,"-4,173","3,734.73",3734.73,closed
4909Jamesway,4/1/22,4/30/22,287,"13,752.10",13752.1,closed
4920Brianhill,4/1/22,4/30/22,"-1,619","8,984.25",8984.25,closed
6401Basswood,4/1/22,4/30/22,"1,778","21,965.23",21965.23,closed
711Parks,4/1/22,4/30/22,-809,"2,992.61",2992.61,closed
7417Canoga,4/1/22,4/30/22,"2,012","8,165.71",8165.71,closed
8604Wagon,4/1/22,4/30/22,"-1,171","4,372.19",4372.19,closed
874Wintergreen,4/1/22,4/30/22,926,"5,252.68",5252.68,closed
Common,4/1/22,4/30/22,"1,839",206.77,206.77,closed
Midway,4/1/22,4/30/22,"-25,909","56,406.98",56406.98,closed
PagodaSecurity,4/1/22,4/30/22,0,"20,428.88",20428.88,closed
Partnership,4/1/22,4/30/22,"-3,797","167,127.03",167127.03,closed
104Meadow,5/1/22,5/31/22,"1,531","5,633.49",5633.49,closed
108Meadow,5/1/22,5/31/22,"-1,807","3,535.94",3535.94,closed
108Pagoda,5/1/22,5/31/22,"2,522","7,553.25",7553.25,closed
1117Brewer,5/1/22,5/31/22,"2,804","9,936.22",9936.22,closed
114Sidney,5/1/22,5/31/22,"2,015","7,951.70",7951.7,closed
116Meadow,5/1/22,5/31/22,"2,519","7,716.62",7716.62,closed
116MeadowSavings,5/1/22,5/31/22,150,"2,204.55",2204.55,closed
1316Rosemon,5/1/22,5/31/22,"4,883","18,835.27",18835.27,closed
1342Newton,5/1/22,5/31/22,-641,"7,518.41",7518.41,closed
1905Morning,5/1/22,5/31/22,"3,714","8,174.79",8174.79,closed
2208Chase,5/1/22,5/31/22,0,"8,571.33",8571.33,closed
2224Heatherton,5/1/22,5/31/22,"-1,810","53,743.16",53743.16,closed
2417Garden,5/1/22,5/31/22,"5,934","9,668.90",9668.9,closed
4909Jamesway,5/1/22,5/31/22,983,"14,735.49",14735.49,closed
4920Brianhill,5/1/22,5/31/22,"-1,939","7,045.44",7045.44,closed
6401Basswood,5/1/22,5/31/22,"-6,923","15,042.60",15042.6,closed
711Parks,5/1/22,5/31/22,"2,773","5,765.66",5765.66,closed
7417Canoga,5/1/22,5/31/22,"-5,127","3,038.60",3038.6,closed
8604Wagon,5/1/22,5/31/22,"2,631","7,003.40",7003.4,closed
874Wintergreen,5/1/22,5/31/22,"-1,444","3,809.14",3809.14,closed
Common,5/1/22,5/31/22,-159,47.68,47.68,closed
Midway,5/1/22,5/31/22,"39,417","95,824.24",95824.24,closed
PagodaSecurity,5/1/22,5/31/22,0,"20,429.06",20429.06,closed
Partnership,5/1/22,5/31/22,3,"167,129.87",167129.87,closed
104Meadow,6/1/22,6/30/22,"-1,307","4,326.29",4326.29,closed
108Meadow,6/1/22,6/30/22,-590,"2,946.20",2946.2,closed
108Pagoda,6/1/22,6/30/22,702,"8,255.25",8255.25,closed
1117Brewer,6/1/22,6/30/22,"-1,884","8,051.74",8051.74,closed
114Sidney,6/1/22,6/30/22,-681,"7,270.73",7270.73,closed
116Meadow,6/1/22,6/30/22,646,"8,362.60",8362.6,closed
116MeadowSavings,6/1/22,6/30/22,150,"2,354.56",2354.56,closed
1316Rosemon,6/1/22,6/30/22,"-2,692","16,143.68",16143.68,closed
